id,timestamp,hostname,vrf,description,ipv4_rt_import,ipv4_rt_export,ipv6_rt_import,ipv6_rt_export,ipv4_max_prefix,ipv4_max_prefix_threshold,ipv6_max_prefix,ipv6_max_prefix_threshold,modified_by_id
46666,"2021-05-18 01:49:46.051441",SUB00527CICU001,IPR7632_LANDTRANS,,['1:7632'],['1:7632'],[],[],8000,80,,,1
46667,"2021-05-18 01:49:46.051498",SUB00527CICU001,IPR30116_FIBERHOME,,['1:30116'],['1:30116'],[],[],40000,80,,,1
46668,"2021-05-18 01:49:46.051581",SUB00527CICU001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46669,"2021-05-18 01:49:46.051629",SUB00527CICU001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
46670,"2021-05-18 01:49:46.187924",CAB06118CIBE001,IPTV-local,,[],[],[],[],,,,,1
46671,"2021-05-18 01:49:46.188028",CAB06118CIBE001,VOIP-local,,[],[],[],[],,,,,1
46672,"2021-05-18 01:49:46.188095",CAB06118CIBE001,IPR40001_IUB,,"['1:40001', '1:50001']",['1:40001'],[],[],100000,80,,,1
46673,"2021-05-18 01:49:46.188158",CAB06118CIBE001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
46674,"2021-05-18 01:49:46.188219",CAB06118CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46675,"2021-05-18 01:49:46.188339",CAB06118CIBE001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
46676,"2021-05-18 01:49:46.700005",LCN04117CIRO001,IPR40004_S1,,"['1:40004', '1:50004']",['1:50004'],[],[],100000,80,,,1
46677,"2021-05-18 01:49:46.700117",LCN04117CIRO001,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],100000,80,,,1
46678,"2021-05-18 01:49:46.700185",LCN04117CIRO001,IPR40007_MBB,,['1:40007'],['1:40007'],[],[],100000,80,,,1
46679,"2021-05-18 01:49:46.700246",LCN04117CIRO001,IPR40011_MBP,,['1:40011'],['1:40011'],[],[],100000,80,,,1
46680,"2021-05-18 01:49:46.700305",LCN04117CIRO001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
46681,"2021-05-18 01:49:46.700364",LCN04117CIRO001,IPR40006_VOIP,,['1:40006'],['1:40006'],[],[],100000,80,,,1
46682,"2021-05-18 01:49:46.700423",LCN04117CIRO001,IPR40008_GPRS,,['1:40008'],['1:40008'],[],[],100000,80,,,1
46683,"2021-05-18 01:49:46.700481",LCN04117CIRO001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],100000,80,,,1
46684,"2021-05-18 01:49:46.700540",LCN04117CIRO001,IPR30004_IT_LAN,,['1:30004'],['1:30004'],[],[],100000,80,,,1
46685,"2021-05-18 01:49:46.700598",LCN04117CIRO001,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],100000,80,,,1
46686,"2021-05-18 01:49:46.700656",LCN04117CIRO001,IPR40026_VOIP_IMS,,['1:40026'],['1:40026'],[],[],100000,80,,,1
46687,"2021-05-18 01:49:46.700716",LCN04117CIRO001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46688,"2021-05-18 01:49:46.700776",LCN04117CIRO001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
46689,"2021-05-18 01:49:46.552409",SPC00E67CIBE001,TEST1,,[],[],[],[],,,,,1
46690,"2021-05-18 01:49:46.552511",SPC00E67CIBE001,TEST2,,[],[],[],[],,,,,1
46691,"2021-05-18 01:49:46.552576",SPC00E67CIBE001,IPR3007_BDO,,['1:3007'],['1:3007'],[],[],8000,80,,,1
46692,"2021-05-18 01:49:46.552638",SPC00E67CIBE001,IPR3110_BOC,,['1:3110'],['1:3110'],[],[],8000,80,,,1
46693,"2021-05-18 01:49:46.552699",SPC00E67CIBE001,IPR3115_PNB,,['1:3115'],['1:3115'],[],[],8000,80,,,1
46694,"2021-05-18 01:49:46.552760",SPC00E67CIBE001,IPR3117_SGS,,['1:3117'],['1:3117'],[],[],8000,80,,,1
46695,"2021-05-18 01:49:46.552820",SPC00E67CIBE001,IPR3290_DBP,,['1:3290'],['1:3290'],[],[],8000,80,,,1
46696,"2021-05-18 01:49:46.552880",SPC00E67CIBE001,IPR3426_BSP,,['1:3426'],['1:3426'],[],[],8000,80,,,1
46697,"2021-05-18 01:49:46.552939",SPC00E67CIBE001,IPR3690_JFC,,['1:3690'],['1:3690'],[],[],8000,80,,,1
46698,"2021-05-18 01:49:46.552998",SPC00E67CIBE001,IPR3824_SDV,,['1:3824'],['1:3824'],[],[],8000,80,,,1
46699,"2021-05-18 01:49:46.553057",SPC00E67CIBE001,IPR3885_BOC,,['1:3885'],['1:3885'],[],[],8000,80,,,1
46700,"2021-05-18 01:49:46.553116",SPC00E67CIBE001,IPR5436_TMC,,['1:5436'],['1:5436'],[],[],8000,80,,,1
46701,"2021-05-18 01:49:46.553174",SPC00E67CIBE001,IPR5495_LBP,,['1:5495'],['1:5495'],[],[],8000,80,,,1
46702,"2021-05-18 01:49:46.553233",SPC00E67CIBE001,IPR3012_ROSE,,['1:3012'],['1:3012'],[],[],8000,80,,,1
46703,"2021-05-18 01:49:46.553300",SPC00E67CIBE001,IPR3074_PGMC,,['1:3074'],['1:3074'],[],[],8000,80,,,1
46704,"2021-05-18 01:49:46.553359",SPC00E67CIBE001,IPR3124_RCBC,,['1:3124'],['1:3124'],[],[],8000,80,,,1
46705,"2021-05-18 01:49:46.553420",SPC00E67CIBE001,IPR3423_ACDI,,['1:3423'],['1:3423'],[],[],8000,80,,,1
46706,"2021-05-18 01:49:46.553480",SPC00E67CIBE001,IPR3430_PTBC,,['1:6152'],['1:6152'],[],[],8000,80,,,1
46707,"2021-05-18 01:49:46.553539",SPC00E67CIBE001,IPR3547_PSMT,,['1:3547'],['1:3547'],[],[],8000,80,,,1
46708,"2021-05-18 01:49:46.553596",SPC00E67CIBE001,IPR3548_ZRBI,,['1:3548'],['1:3548'],[],[],8000,80,,,1
46709,"2021-05-18 01:49:46.553654",SPC00E67CIBE001,IPR3837_SMFI,,['1:3837'],['1:3837'],[],[],8000,80,,,1
46710,"2021-05-18 01:49:46.553712",SPC00E67CIBE001,IPR3959_CSBI,,['1:3959'],['1:3959'],[],[],8000,80,,,1
46711,"2021-05-18 01:49:46.553770",SPC00E67CIBE001,IPR40001_IUB,,"['1:40001', '1:50001']",['1:40001'],[],[],100000,80,,,1
46712,"2021-05-18 01:49:46.553829",SPC00E67CIBE001,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],100000,80,,,1
46713,"2021-05-18 01:49:46.553887",SPC00E67CIBE001,IPR40011_MBP,,['1:40011'],['1:40011'],[],[],40000,80,,,1
46714,"2021-05-18 01:49:46.553944",SPC00E67CIBE001,IPR40014_DMZ,,['1:40014'],['1:40014'],[],[],40000,80,,,1
46715,"2021-05-18 01:49:46.554002",SPC00E67CIBE001,IPR5226_KSTI,,['1:5226'],['1:5226'],[],[],8000,80,,,1
46716,"2021-05-18 01:49:46.554060",SPC00E67CIBE001,IPR5264_BMMC,,['1:5264'],['1:5264'],[],[],8000,80,,,1
46717,"2021-05-18 01:49:46.554117",SPC00E67CIBE001,IPR5286_DPWH,,['1:5286'],['1:5286'],[],[],8000,80,,,1
46718,"2021-05-18 01:49:46.554176",SPC00E67CIBE001,IPR5297_HMHM,,['1:5297'],['1:5297'],[],[],8000,80,,,1
46719,"2021-05-18 01:49:46.554246",SPC00E67CIBE001,IPR5610_YCAB,,['1:5610'],['1:5610'],[],[],8000,80,,,1
46720,"2021-05-18 01:49:46.554291",SPC00E67CIBE001,IPR5641_AUBC,,['1:5641'],['1:5641'],[],[],8000,80,,,1
46721,"2021-05-18 01:49:46.554337",SPC00E67CIBE001,IPR5681_SMPI,,['1:5681'],['1:5681'],[],[],8000,80,,,1
46722,"2021-05-18 01:49:46.554383",SPC00E67CIBE001,IPR5704_DSWD,,['1:5704'],['1:5704'],[],[],8000,80,,,1
46723,"2021-05-18 01:49:46.554429",SPC00E67CIBE001,IPR5727_IONE,,['1:5727'],['1:5727'],[],[],8000,80,,,1
46724,"2021-05-18 01:49:46.554474",SPC00E67CIBE001,IPR6067_IONE,,['1:6067'],['1:6067'],[],[],8000,80,,,1
46725,"2021-05-18 01:49:46.554520",SPC00E67CIBE001,IPR6166_HDMF,,['1:6166'],['1:6166'],[],[],8000,80,,,1
46726,"2021-05-18 01:49:46.554566",SPC00E67CIBE001,IPR7611_PECS,,['1:7611'],['1:7611'],[],[],8000,80,,,1
46727,"2021-05-18 01:49:46.554612",SPC00E67CIBE001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
46728,"2021-05-18 01:49:46.554658",SPC00E67CIBE001,IPR3061_SUYEN,,['1:3061'],['1:3061'],[],[],8000,80,,,1
46729,"2021-05-18 01:49:46.554704",SPC00E67CIBE001,IPR3077_BINGO,,['1:3077'],['1:3077'],[],[],8000,80,,,1
46730,"2021-05-18 01:49:46.554749",SPC00E67CIBE001,IPR3094_CHINA,,['1:3094'],['1:3094'],[],[],8000,80,,,1
46731,"2021-05-18 01:49:46.554794",SPC00E67CIBE001,IPR3195_STORE,,['1:3195'],['1:3195'],[],[],8000,80,,,1
46732,"2021-05-18 01:49:46.554839",SPC00E67CIBE001,IPR3294_AIR21,,['1:3294'],['1:3294'],[],[],8000,80,,,1
46733,"2021-05-18 01:49:46.554885",SPC00E67CIBE001,IPR3381_LARES,,['1:3381'],['1:3381'],[],[],8000,80,,,1
46734,"2021-05-18 01:49:46.554931",SPC00E67CIBE001,IPR3434_UNION,,['1:3434'],['1:3434'],[],[],8000,80,,,1
46735,"2021-05-18 01:49:46.554977",SPC00E67CIBE001,IPR3450_TANAY,,['1:3450'],['1:3450'],[],[],8000,80,,,1
46736,"2021-05-18 01:49:46.555023",SPC00E67CIBE001,IPR3456_YUSEN,,['1:3456'],['1:3456'],[],[],8000,80,,,1
46737,"2021-05-18 01:49:46.555070",SPC00E67CIBE001,IPR3921_GSIS2,,['1:3921'],['1:3921'],[],[],8000,80,,,1
46738,"2021-05-18 01:49:46.555116",SPC00E67CIBE001,IPR3926_BPI03,,['1:3926'],['1:3926'],[],[],8000,80,,,1
46739,"2021-05-18 01:49:46.555162",SPC00E67CIBE001,IPR40000_ABIS,,"['1:40000', '1:50000']",['1:40000'],[],[],100000,80,,,1
46740,"2021-05-18 01:49:46.555208",SPC00E67CIBE001,IPR40002_SYNC,,"['1:40002', '1:50002']",['1:40002'],[],[],100000,80,,,1
46741,"2021-05-18 01:49:46.555254",SPC00E67CIBE001,IPR5204_CTDCL,,['1:5204'],['1:5204'],[],[],8000,80,,,1
46742,"2021-05-18 01:49:46.555300",SPC00E67CIBE001,IPR5263_SINAG,,['1:5263'],['1:5263'],[],[],8000,80,,,1
46743,"2021-05-18 01:49:46.555346",SPC00E67CIBE001,IPR5270_DMLTB,,['1:5270'],['1:5270'],[],[],8000,80,,,1
46744,"2021-05-18 01:49:46.555392",SPC00E67CIBE001,IPR5283_AMBER,,['1:5283'],['1:5283'],[],[],8000,80,,,1
46745,"2021-05-18 01:49:46.555437",SPC00E67CIBE001,IPR5622_SOUTH,,['1:5622'],['1:5622'],[],[],8000,80,,,1
46746,"2021-05-18 01:49:46.555484",SPC00E67CIBE001,IPR5689_PAXYS,,['1:5689'],['1:5689'],[],[],8000,80,,,1
46747,"2021-05-18 01:49:46.555529",SPC00E67CIBE001,IPR6040_EXTPI,,['1:6040'],['1:6040'],[],[],8000,80,,,1
46748,"2021-05-18 01:49:46.555575",SPC00E67CIBE001,IPR6043_ROXAS,,['1:6043'],['1:6043'],[],[],8000,80,,,1
46749,"2021-05-18 01:49:46.555621",SPC00E67CIBE001,IPR6101_UNION,,['1:6101'],['1:6101'],[],[],8000,80,,,1
46750,"2021-05-18 01:49:46.555667",SPC00E67CIBE001,IPR6111_BIRMO,,['1:6111'],['1:6111'],[],[],8000,80,,,1
46751,"2021-05-18 01:49:46.555712",SPC00E67CIBE001,IPR6170_PEPSI,,['1:6170'],['1:6170'],[],[],8000,80,,,1
46752,"2021-05-18 01:49:46.555758",SPC00E67CIBE001,IPR6209_IEAEI,,['1:6209'],['1:6209'],[],[],8000,80,,,1
46753,"2021-05-18 01:49:46.555804",SPC00E67CIBE001,IPR7114_PAREF,,['1:7114'],['1:7114'],[],[],8000,80,,,1
46754,"2021-05-18 01:49:46.555852",SPC00E67CIBE001,IPR7476_RBCPI,,['1:7476'],['1:7476'],[],[],8000,80,,,1
46755,"2021-05-18 01:49:46.555898",SPC00E67CIBE001,IPR7566_JRSBC,,['1:7566'],['1:7566'],[],[],8000,80,,,1
46756,"2021-05-18 01:49:46.555945",SPC00E67CIBE001,IPR7740_RICOH,,['1:7740'],['1:7740'],[],[],8000,80,,,1
46757,"2021-05-18 01:49:46.555991",SPC00E67CIBE001,IPR8007_EPLDT,,['1:8007'],['1:8007'],[],[],8000,80,,,1
46758,"2021-05-18 01:49:46.556037",SPC00E67CIBE001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],40000,80,,,1
46759,"2021-05-18 01:49:46.556082",SPC00E67CIBE001,IPR3133_ARGENT,,['1:3133'],['1:3133'],[],[],8000,80,,,1
46760,"2021-05-18 01:49:46.556127",SPC00E67CIBE001,IPR3178_CEBU-P,,['1:3178'],['1:3178'],[],[],8000,80,,,1
46761,"2021-05-18 01:49:46.556172",SPC00E67CIBE001,IPR3181_PSBANK,,['1:3181'],['1:3181'],[],[],8000,80,,,1
46762,"2021-05-18 01:49:46.556216",SPC00E67CIBE001,IPR3187_WILCON,,['1:3187'],['1:3187'],[],[],8000,80,,,1
46763,"2021-05-18 01:49:46.556262",SPC00E67CIBE001,IPR3191_NIPPON,,['1:3191'],['1:3191'],[],[],8000,80,,,1
46764,"2021-05-18 01:49:46.556307",SPC00E67CIBE001,IPR3223_SM-SVI,,['1:3223'],['1:3223'],[],[],8000,80,,,1
46765,"2021-05-18 01:49:46.556353",SPC00E67CIBE001,IPR3232_EWBANK,,['1:3232'],['1:3232'],[],[],8000,80,,,1
46766,"2021-05-18 01:49:46.556400",SPC00E67CIBE001,IPR3315_MAPFRE,,['1:3315'],['1:3315'],[],[],8000,80,,,1
46767,"2021-05-18 01:49:46.556446",SPC00E67CIBE001,IPR3326_AUBANK,,['1:3326'],['1:3326'],[],[],8000,80,,,1
46768,"2021-05-18 01:49:46.556493",SPC00E67CIBE001,IPR3382_TOYOTA,,['1:3382'],['1:3382'],[],[],8000,80,,,1
46769,"2021-05-18 01:49:46.556538",SPC00E67CIBE001,IPR3393_VICSAL,,['1:3393'],['1:3393'],[],[],8000,80,,,1
46770,"2021-05-18 01:49:46.556583",SPC00E67CIBE001,IPR3551_GUAGUA,,['1:3551'],['1:3551'],[],[],8000,80,,,1
46771,"2021-05-18 01:49:46.556628",SPC00E67CIBE001,IPR3566_SUPER8,,['1:3566'],['1:3566'],[],[],8000,80,,,1
46772,"2021-05-18 01:49:46.556673",SPC00E67CIBE001,IPR3729_HAMMAD,,['1:3729'],['1:3729'],[],[],8000,80,,,1
46773,"2021-05-18 01:49:46.556718",SPC00E67CIBE001,IPR3796_DEPTAG,,['1:3796'],['1:3796'],[],[],8000,80,,,1
46774,"2021-05-18 01:49:46.556763",SPC00E67CIBE001,IPR3825_GUSINC,,['1:3825'],['1:3825'],[],[],8000,80,,,1
46775,"2021-05-18 01:49:46.556808",SPC00E67CIBE001,IPR3852_PBCOM1,,['1:3852'],['1:3852'],[],[],8000,80,,,1
46776,"2021-05-18 01:49:46.556853",SPC00E67CIBE001,IPR3975_RSTNCC,,['1:3975'],['1:3975'],[],[],8000,80,,,1
46777,"2021-05-18 01:49:46.556898",SPC00E67CIBE001,IPR5205_PAGASA,,['1:5205'],['1:5205'],[],[],8000,80,,,1
46778,"2021-05-18 01:49:46.556991",SPC00E67CIBE001,IPR5244_101RES,,['1:5244'],['1:5244'],[],[],8000,80,,,1
46779,"2021-05-18 01:49:46.557043",SPC00E67CIBE001,IPR5268_INLAND,,['1:5268'],['1:5268'],[],[],8000,80,,,1
46780,"2021-05-18 01:49:46.557089",SPC00E67CIBE001,IPR5345_LUZDEV,,['1:5345'],['1:5345'],[],[],8000,80,,,1
46781,"2021-05-18 01:49:46.557135",SPC00E67CIBE001,IPR5349_CRDMIT,,['1:5349'],['1:5349'],[],[],8000,80,,,1
46782,"2021-05-18 01:49:46.557198",SPC00E67CIBE001,IPR5392_POLYIC,,['1:5392'],['1:5392'],[],[],8000,80,,,1
46783,"2021-05-18 01:49:46.557254",SPC00E67CIBE001,IPR5414_ROYALD,,['1:5414'],['1:5414'],[],[],8000,80,,,1
46784,"2021-05-18 01:49:46.557301",SPC00E67CIBE001,IPR5469_FRESNS,,['1:5469'],['1:5469'],[],[],8000,80,,,1
46785,"2021-05-18 01:49:46.557347",SPC00E67CIBE001,IPR5604_SMBINC,,['1:5604'],['1:5604'],[],[],8000,80,,,1
46786,"2021-05-18 01:49:46.557392",SPC00E67CIBE001,IPR5686_EMSCAI,,['1:5686'],['1:5686'],[],[],8000,80,,,1
46787,"2021-05-18 01:49:46.557437",SPC00E67CIBE001,IPR5713_JEASTL,,['1:5713'],['1:5713'],[],[],8000,80,,,1
46788,"2021-05-18 01:49:46.557482",SPC00E67CIBE001,IPR6045_NBCCTC,,['1:6045'],['1:6045'],[],[],8000,80,,,1
46789,"2021-05-18 01:49:46.557528",SPC00E67CIBE001,IPR6060_LOFALC,,['1:6060'],['1:6060'],[],[],8000,80,,,1
46790,"2021-05-18 01:49:46.557573",SPC00E67CIBE001,IPR6104_IXSFRL,,['1:6104'],['1:6104'],[],[],8000,80,,,1
46791,"2021-05-18 01:49:46.557619",SPC00E67CIBE001,IPR6231_ERAWAN,,['1:6231'],['1:6231'],[],[],8000,80,,,1
46792,"2021-05-18 01:49:46.557664",SPC00E67CIBE001,IPR7008_FLYACE,,['1:7008'],['1:7008'],[],[],8000,80,,,1
46793,"2021-05-18 01:49:46.557726",SPC00E67CIBE001,IPR7290_PAMANA,,['1:7290'],['1:7290'],[],[],8000,80,,,1
46794,"2021-05-18 01:49:46.557764",SPC00E67CIBE001,IPR7481_BUOFTT,,['1:7481'],['1:7481'],[],[],8000,80,,,1
46795,"2021-05-18 01:49:46.557802",SPC00E67CIBE001,IPR7713_LANANG,,['1:7713'],['1:7713'],[],[],8000,80,,,1
46796,"2021-05-18 01:49:46.557840",SPC00E67CIBE001,IPR7910_SANDEN,,['1:7910'],['1:7910'],[],[],8000,80,,,1
46797,"2021-05-18 01:49:46.557877",SPC00E67CIBE001,IPR7938_MICARE,,['1:7938'],['1:7938'],[],[],8000,80,,,1
46798,"2021-05-18 01:49:46.557916",SPC00E67CIBE001,IPR7961_UNISAV,,['1:7961'],['1:7961'],[],[],8000,80,,,1
46799,"2021-05-18 01:49:46.557953",SPC00E67CIBE001,IPR8157_CIMBPH,,['1:8157'],['1:8157'],[],[],8000,80,,,1
46800,"2021-05-18 01:49:46.557990",SPC00E67CIBE001,IPR8208_HKTEST,,['1:8208'],['1:8208'],[],[],8000,80,,,1
46801,"2021-05-18 01:49:46.558027",SPC00E67CIBE001,IPR30004_IT_LAN,,['1:30004'],['1:30004'],[],[],40000,80,,,1
46802,"2021-05-18 01:49:46.558065",SPC00E67CIBE001,IPR30012_NGNSIG,,['1:30012'],['1:30012'],[],[],40000,80,,,1
46803,"2021-05-18 01:49:46.558102",SPC00E67CIBE001,IPR30044_HUANMS,,['1:30044'],['1:30044'],[],[],40000,80,,,1
46804,"2021-05-18 01:49:46.558139",SPC00E67CIBE001,IPR30071_WAVION,,['1:30071'],['1:30071'],[],[],8000,80,,,1
46805,"2021-05-18 01:49:46.558176",SPC00E67CIBE001,IPR3008_TELETEC,,['1:3008'],['1:3008'],[],[],8000,80,,,1
46806,"2021-05-18 01:49:46.558214",SPC00E67CIBE001,IPR3013_GOLDARC,,['1:3013'],['1:3013'],[],[],8000,80,,,1
46807,"2021-05-18 01:49:46.558252",SPC00E67CIBE001,IPR3023_SUNLIFE,,['1:3023'],['1:3023'],[],[],8000,80,,,1
46808,"2021-05-18 01:49:46.558290",SPC00E67CIBE001,IPR3025_ABENSON,,['1:3025'],['1:3025'],[],[],8000,80,,,1
46809,"2021-05-18 01:49:46.558327",SPC00E67CIBE001,IPR3027_GIGAHTZ,,['1:3027'],['1:3027'],[],[],8000,80,,,1
46810,"2021-05-18 01:49:46.558364",SPC00E67CIBE001,IPR3038_MERCURY,,['1:3038'],['1:3038'],[],[],8000,80,,,1
46811,"2021-05-18 01:49:46.558403",SPC00E67CIBE001,IPR3042_NBSTORE,,['1:3042'],['1:3042'],[],[],8000,80,,,1
46812,"2021-05-18 01:49:46.558441",SPC00E67CIBE001,IPR3044_YELLOWC,,['1:3044'],['1:3044'],[],[],8000,80,,,1
46813,"2021-05-18 01:49:46.558478",SPC00E67CIBE001,IPR3045_YSACARE,,['1:3045'],['1:3045'],[],[],8000,80,,,1
46814,"2021-05-18 01:49:46.558515",SPC00E67CIBE001,IPR3046_INSULAR,,['1:3046'],['1:3046'],[],[],8000,80,,,1
46815,"2021-05-18 01:49:46.558552",SPC00E67CIBE001,IPR3059_PRULIFE,,['1:3059'],['1:3059'],[],[],8000,80,,,1
46816,"2021-05-18 01:49:46.558590",SPC00E67CIBE001,IPR3060_BOARDWK,,['1:3060'],['1:3060'],[],[],8000,80,,,1
46817,"2021-05-18 01:49:46.558627",SPC00E67CIBE001,IPR3063_ABOITIZ,,['1:3063'],['1:3063'],[],[],8000,80,,,1
46818,"2021-05-18 01:49:46.558665",SPC00E67CIBE001,IPR3067_RUSTANS,,['1:3067'],['1:3067'],[],[],8000,80,,,1
46819,"2021-05-18 01:49:46.558712",SPC00E67CIBE001,IPR3068_PJLHUIL,,['1:3068'],['1:3068'],[],[],8000,80,,,1
46820,"2021-05-18 01:49:46.558749",SPC00E67CIBE001,IPR3075_MTTRADE,,['1:3075'],['1:3075'],[],[],8000,80,,,1
46821,"2021-05-18 01:49:46.558787",SPC00E67CIBE001,IPR3099_COCACOL,,['1:3099'],['1:3099'],[],[],8000,80,,,1
46822,"2021-05-18 01:49:46.558824",SPC00E67CIBE001,IPR3101_BELREWM,,['1:3101'],['1:3101'],[],[],8000,80,,,1
46823,"2021-05-18 01:49:46.558862",SPC00E67CIBE001,IPR3104_PHILBUS,,['1:3104'],['1:3104'],[],[],8000,80,,,1
46824,"2021-05-18 01:49:46.558899",SPC00E67CIBE001,IPR3135_SECBANK,,['1:3135'],['1:3135'],[],[],8000,80,,,1
46825,"2021-05-18 01:49:46.558937",SPC00E67CIBE001,IPR3154_BEAUTYP,,['1:3154'],['1:3154'],[],[],8000,80,,,1
46826,"2021-05-18 01:49:46.558974",SPC00E67CIBE001,IPR3157_EXECUTV,,['1:3157'],['1:3157'],[],[],8000,80,,,1
46827,"2021-05-18 01:49:46.559011",SPC00E67CIBE001,IPR3164_STRADCM,,['1:3164'],['1:3164'],[],[],8000,80,,,1
46828,"2021-05-18 01:49:46.559048",SPC00E67CIBE001,IPR3172_BDO_NET,,['1:3172'],['1:3172'],[],[],5000,70,,,1
46829,"2021-05-18 01:49:46.559085",SPC00E67CIBE001,IPR3175_METBANK,,['1:3175'],['1:3175'],[],[],8000,80,,,1
46830,"2021-05-18 01:49:46.559123",SPC00E67CIBE001,IPR3179_GOLDLCS,,['1:3179'],['1:3179'],[],[],8000,80,,,1
46831,"2021-05-18 01:49:46.559160",SPC00E67CIBE001,IPR3182_MEDCARD,,['1:3182'],['1:3182'],[],[],8000,80,,,1
46832,"2021-05-18 01:49:46.559197",SPC00E67CIBE001,IPR3200_PURGOLD,,['1:3200'],['1:3200'],[],[],8000,80,,,1
46833,"2021-05-18 01:49:46.559235",SPC00E67CIBE001,IPR3219_ROBNSON,,['1:3219'],['1:3219'],[],[],8000,80,,,1
46834,"2021-05-18 01:49:46.559272",SPC00E67CIBE001,IPR3220_VETERAN,,['1:3220'],['1:3220'],[],[],8000,80,,,1
46835,"2021-05-18 01:49:46.559309",SPC00E67CIBE001,IPR3251_PHMORRS,,['1:3251'],['1:3251'],[],[],8000,80,,,1
46836,"2021-05-18 01:49:46.559355",SPC00E67CIBE001,IPR3279_SWUPGWY,,"['1:3279', '1:3731']","['1:3279', '1:3732']",[],[],8000,80,,,1
46837,"2021-05-18 01:49:46.559395",SPC00E67CIBE001,IPR3284_SNROQUE,,['1:3284'],['1:3284'],[],[],8000,80,,,1
46838,"2021-05-18 01:49:46.559433",SPC00E67CIBE001,IPR3289_PSSLOAN,,['1:3289'],['1:3289'],[],[],8000,80,,,1
46839,"2021-05-18 01:49:46.559471",SPC00E67CIBE001,IPR3291_METROGA,,['1:3291'],['1:3291'],[],[],8000,80,,,1
46840,"2021-05-18 01:49:46.559508",SPC00E67CIBE001,IPR3301_GRNBANK,,['1:3301'],['1:3301'],[],[],8000,80,,,1
46841,"2021-05-18 01:49:46.559545",SPC00E67CIBE001,IPR3361_UCPBVPN,,['1:3361'],['1:3361'],[],[],8000,80,,,1
46842,"2021-05-18 01:49:46.559582",SPC00E67CIBE001,IPR3366_CARDBNK,,['1:3366'],['1:3366'],[],[],8000,80,,,1
46843,"2021-05-18 01:49:46.559619",SPC00E67CIBE001,IPR3367_UCPBSAV,,['1:3367'],['1:3367'],[],[],8000,80,,,1
46844,"2021-05-18 01:49:46.559657",SPC00E67CIBE001,IPR3373_JARDINE,,['1:3373'],['1:3373'],[],[],8000,80,,,1
46845,"2021-05-18 01:49:46.559695",SPC00E67CIBE001,IPR3374_LBCXPRS,,['1:3374'],['1:3374'],[],[],8000,80,,,1
46846,"2021-05-18 01:49:46.559732",SPC00E67CIBE001,IPR3389_ASIABRW,,['1:3389'],['1:3389'],[],[],8000,80,,,1
46847,"2021-05-18 01:49:46.559769",SPC00E67CIBE001,IPR3397_PIONEER,,['1:3397'],['1:3397'],[],[],8000,80,,,1
46848,"2021-05-18 01:49:46.559807",SPC00E67CIBE001,IPR3413_EQUICOM,,['1:3413'],['1:3413'],[],[],8000,80,,,1
46849,"2021-05-18 01:49:46.559844",SPC00E67CIBE001,IPR3446_DAV-CTH,,['1:3446'],['1:3446'],[],[],8000,80,,,1
46850,"2021-05-18 01:49:46.559881",SPC00E67CIBE001,IPR3458_MALAYAN,,['1:3458'],['1:3458'],[],[],8000,80,,,1
46851,"2021-05-18 01:49:46.559919",SPC00E67CIBE001,IPR3467_CHNTRST,,['1:3467'],['1:3467'],[],[],8000,80,,,1
46852,"2021-05-18 01:49:46.559956",SPC00E67CIBE001,IPR3480_BANCNET,,['1:3480'],['1:3480'],[],[],8000,80,,,1
46853,"2021-05-18 01:49:46.559993",SPC00E67CIBE001,IPR3493_ADKONEK,,['1:3493'],['1:3493'],[],[],8000,80,,,1
46854,"2021-05-18 01:49:46.560031",SPC00E67CIBE001,IPR3499_SUMISHO,,['1:3499'],['1:3499'],[],[],8000,80,,,1
46855,"2021-05-18 01:49:46.560069",SPC00E67CIBE001,IPR3517_UNGLASS,,['1:3517'],['1:3517'],[],[],8000,80,,,1
46856,"2021-05-18 01:49:46.560107",SPC00E67CIBE001,IPR3526_MANULFE,,['1:3526'],['1:3526'],[],[],8000,80,,,1
46857,"2021-05-18 01:49:46.560145",SPC00E67CIBE001,IPR3530_COUNTRY,,['1:3530'],['1:3530'],[],[],8000,80,,,1
