hostname,interface,description
CKLN8004CIBE001,Bundle-Ether20001.714,Connected to CLKM3B1R17A9006CR001_SMART_FALCON_DMZ-NL2_DMZ to vEPDG (for Vitro Clark)_WO-20201105-02424
CKLN8004CIBE001,Bundle-Ether20006.411,Connected to CLKM3B1R19N9KYCOBCS1 IPR40003_OAMX
CKLN8004CIBE001,Bundle-Ether20006.412,Connected to CLKM3B1R19N9KYCOBCS1 IPR40016_IT_LAN
CKLN8004CIBE001,Bundle-Ether20011.302,IPR44071_USA-OM PIVOT vProbe OM_AROUPP01
CKLN8004CIBE001,Bundle-Ether20011.303,IPR44071_USA-OM PIVOT vProbe SERVICES_AROUPP01
CKLN8004CIBE001,Bundle-Ether20011.310,IPR44071_USA-OM PIVOT vProbe OM_AROCPP01
CKLN8004CIBE001,Bundle-Ether20011.311,IPR44071_USA-OM PIVOT vProbe SERVICES_AROCPP01
CKLN8004CIBE001,Bundle-Ether60001.4071,eNodeB<>EnodeB (X2)_S1_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60001.4073,BTS<>BSC (Southbound)_ABIS_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60001.4074,NodeB<>RNC (Southbound)_IUB_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60001.4075,IPR40002_SYNC_CKLN8004CIBE001_SFUN3814CIBE001_CKLSFU_ASBR_CTHS_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60001.4078,RNC<>RNC (IuCS_IuR)_VOIP
CKLN8004CIBE001,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20201209-00278
CKLN8004CIBE001,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20201209-00278
SPC00E67CIRO001,Bundle-Ether31.2001,IPR3172_BDO_NET
SPC00E67CIRO001,Bundle-Ether31.2002,IPR30903_FTTH_VoIP_Prod
SPC00E67CIRO001,Bundle-Ether31.2003,IPR30800_FTTH_NMS
SPC00E67CIRO001,Bundle-Ether31.2004,IPR3926_BPI03
SPC00E67CIRO001,Bundle-Ether31.2005,IPR7566_JRSBC
SPC00E67CIRO001,Bundle-Ether31.2006,IPR3115_PNB
SPC00E67CIRO001,Bundle-Ether31.2007,IPR30044_HUANMS
SPC00E67CIRO001,Bundle-Ether31.2008,IPR5426_MBTCDUO
SPC00E67CIRO001,Bundle-Ether31.2009,IPR30012_NGNSIG
SPC00E67CIRO001,Bundle-Ether31.2010,IPR3181_PSBANK
SPC00E67CIRO001,Bundle-Ether31.2011,IPR7695_ONEFOOD
SPC00E67CIRO001,Bundle-Ether31.2012,IPR3175_METBANK
SPC00E67CIRO001,Bundle-Ether31.2013,IPR30116_FIBERHOME
SPC00E67CIRO001,Bundle-Ether31.2014,IPR3007_BDO
SPC00E67CIRO001,Bundle-Ether31.2015,IPR6190_IPTSNCR
SPC00E67CIRO001,Bundle-Ether31.2016,IPR3068_PJLHUIL
SPC00E67CIRO001,Bundle-Ether31.2017,IPR3374_LBCXPRS
SPC00E67CIRO001,Bundle-Ether31.2018,IPR3200_PURGOLD
SPC00E67CIRO001,Bundle-Ether31.2019,IPR3094_CHINA
SPC00E67CIRO001,Bundle-Ether31.2020,IPR3135_SECBANK
SPC00E67CIRO001,Bundle-Ether31.2021,POI IPR3012_ROSE
SPC00E67CIRO001,Bundle-Ether31.2023,POI IPR3232_EWBANK
SPC00E67CIRO001,Bundle-Ether31.2024,POI IPR3012_ROSE
SPC00E67CIRO001,Bundle-Ether31.2026,POI IPR3547_PSMT
SPC00E67CIRO001,Bundle-Ether31.2027,IPR3013_GOLDARC
SPC00E67CIRO001,Bundle-Ether31.2028,IPR3059_PRULIFE
SPC00E67CIRO001,Bundle-Ether31.2029,IPR3063_ABOITIZ
SPC00E67CIRO001,Bundle-Ether31.2030,IPR3223_SM-SVI
SPC00E67CIRO001,Bundle-Ether31.2031,IPR5448_PHLHLTH
SPC00E67CIRO001,Bundle-Ether31.2032,IPR6111_BIRMO
SPC00E67CIRO001,Bundle-Ether31.2033,IPR7632_LANDTRANS
SPC00E67CIRO001,Bundle-Ether31.2034,IPR3220_VETERAN
SPC00E67CIRO001,Bundle-Ether31.2035,POI IPR3867_AVENTUS
SPC00E67CIRO001,Bundle-Ether31.2036,IPR3616_RCBCVPN
SPC00E67CIRO001,Bundle-Ether31.2037,IPR3124_RCBC
SPC00E67CIRO001,Bundle-Ether31.2039,IPR3790_ROB-SAV
SPC00E67CIRO001,Bundle-Ether31.2040,IPR3825_GUSINC
SPC00E67CIRO001,Bundle-Ether31.2041,IPR3615_LNDBANK
SPC00E67CIRO001,Bundle-Ether31.2042,IPR7476_RBCPI
SPC00E67CIRO001,Bundle-Ether31.2043,IPR3366_CARDBNK
SPC00E67CIRO001,Bundle-Ether31.2044,IPR3326_AUBANK_POI_ASBR_CTHT
SPC00E67CIRO001,Bundle-Ether31.2045,IPR5495_LBP
SPC00E67CIRO001,Bundle-Ether31.2046,POI IPR3179_GOLDLCS
SPC00E67CIRO001,Bundle-Ether31.2047,IPR3067_RUSTANS
SPC00E67CIRO001,Bundle-Ether31.2048,IPR3921_GSIS2
SPC00E67CIRO001,Bundle-Ether31.2049,IPR5392_POLYIC
SPC00E67CIRO001,Bundle-Ether31.2050,IPR3042_NBSTORE
SPC00E67CIRO001,Bundle-Ether31.2051,IPR3729_HAMMAD
SPC00E67CIRO001,Bundle-Ether31.2052,IPR3619_NETNFRA
SPC00E67CIRO001,Bundle-Ether31.2053,POI IPR3381_LARES
SPC00E67CIRO001,Bundle-Ether31.2054,IPR3446_DAV-CTH
SPC00E67CIRO001,Bundle-Ether31.2055,POI IPR7740_RICOH
SPC00E67CIRO001,Bundle-Ether31.2056,IPR3219_ROBNSON
SPC00E67CIRO001,Bundle-Ether31.2057,IPR3796_DEPTAG
SPC00E67CIRO001,Bundle-Ether31.2058,IPR6060_LOFALC
SPC00E67CIRO001,Bundle-Ether31.2059,IPR6166_HDMF
SPC00E67CIRO001,Bundle-Ether31.2060,IPR3164_STRADCM
SPC00E67CIRO001,Bundle-Ether31.2061,POI IPR3157_EXECUTV
SPC00E67CIRO001,Bundle-Ether31.2062,IPR3423_ACDI
SPC00E67CIRO001,Bundle-Ether31.2063,IPR3187_WILCON
SPC00E67CIRO001,Bundle-Ether31.2064,IPR3544_BOIDATA
SPC00E67CIRO001,Bundle-Ether31.2066,IPR5604_SMBINC
SPC00E67CIRO001,Bundle-Ether31.2067,IPR6170_PEPSI
SPC00E67CIRO001,Bundle-Ether31.2068,IPR7481_BUOFTT
SPC00E67CIRO001,Bundle-Ether31.2069,IPR7928_ALPHACO
SPC00E67CIRO001,Bundle-Ether31.2070,IPR3290_DBP
SPC00E67CIRO001,Bundle-Ether31.2072,POI IPR3848_DHLXPRS
SPC00E67CIRO001,Bundle-Ether31.2075,IPR5498_MALAYAN
SPC00E67CIRO001,Bundle-Ether31.2076,IPR3827_ORIXMET
SPC00E67CIRO001,Bundle-Ether31.2077,IPR3499_SUMISHO
SPC00E67CIRO001,Bundle-Ether31.2078,IPR3038_MERCURY
SPC00E67CIRO001,Bundle-Ether31.2079,IPR3075_MTTRADE
SPC00E67CIRO001,Bundle-Ether31.2080,IPR3852_PBCOM1
SPC00E67CIRO001,Bundle-Ether31.2081,IPR5226_KSTI
SPC00E67CIRO001,Bundle-Ether31.2082,IPR7337_MAXGINC
SPC00E67CIRO001,Bundle-Ether31.2083,IPR3104_PHILBUS
SPC00E67CIRO001,Bundle-Ether31.2084,IPR5221_MEYWARE
SPC00E67CIRO001,Bundle-Ether31.2085,IPR3397_PIONEER
SPC00E67CIRO001,Bundle-Ether31.2089,IPR39983_RADNMS_POI_CTHT
SPC00E67CIRO001,Bundle-Ether31.2092,IPR3361_UCPBVPN
SPC00E67CIRO001,Bundle-Ether31.2093,IPR3382_TOYOTA
SPC00E67CIRO001,Bundle-Ether31.2094,IPR3467_CHNTRST
SPC00E67CIRO001,Bundle-Ether31.2097,POI IPR3289_PSSLOAN
SPC00E67CIRO001,Bundle-Ether31.2098,POI IPR3099_COCACOL
SPC00E67CIRO001,Bundle-Ether31.2099,POI IPR3133_ARGENT
SPC00E67CIRO001,Bundle-Ether31.2100,POI IPR3023_SUNLIFE
SPC00E67CIRO001,Bundle-Ether31.2101,POI IPR3837_SMFI
SPC00E67CIRO001,Bundle-Ether31.2102,POI IPR3598_AFPMBAI
SPC00E67CIRO001,Bundle-Ether31.2103,SPCMKT_ASBR_CTHT_IPR3074_PGMCIPR3074_PGMC_
SPC00E67CIRO001,Bundle-Ether31.2104,IPR7114_PAREF
SPC00E67CIRO001,Bundle-Ether31.2105,IPR3434_UNION
SPC00E67CIRO001,Bundle-Ether31.2106,IPR5469_FRESNS
SPC00E67CIRO001,Bundle-Ether31.2107,IPR6231_ERAWAN
SPC00E67CIRO001,Bundle-Ether31.2108,IPR3294_AIR21
SPC00E67CIRO001,Bundle-Ether31.2109,IPR5244_101RES
SPC00E67CIRO001,Bundle-Ether31.2110,POI IPR3844_SUYSING
SPC00E67CIRO001,Bundle-Ether31.2111,POI IPR7528_NMEATIS
SPC00E67CIRO001,Bundle-Ether31.2112,POI IPR5349_CRDMIT
SPC00E67CIRO001,Bundle-Ether31.2113,POI IPR3077_BINGO
SPC00E67CIRO001,Bundle-Ether31.2114,POI IPR3195_STORE
SPC00E67CIRO001,Bundle-Ether31.2115,IPR3393_VICSAL
SPC00E67CIRO001,Bundle-Ether31.2116,IPR7500_DNDOOCD
SPC00E67CIRO001,Bundle-Ether31.2118,POI IPR3315_MAPFRE
SPC00E67CIRO001,Bundle-Ether31.2119,POI IPR5270_DMLTB
SPC00E67CIRO001,Bundle-Ether31.2120,IPR30024_SERVICE_CENTER
SPC00E67CIRO001,Bundle-Ether31.2121,IPR4515_SUNSHOP
SPC00E67CIRO001,Bundle-Ether31.2125,IPR3566_SUPER8
SPC00E67CIRO001,Bundle-Ether31.2127,IPR7783_DICTMDS
SPC00E67CIRO001,Bundle-Ether31.2128,SPCMKT_ASBR_CTHT_IPR3074_PGMCIPR3074_PGMC_
SPC00E67CIRO001,Bundle-Ether31.2129,POI IPR3046_INSULAR
SPC00E67CIRO001,Bundle-Ether31.2130,IPR3604_MAYBANK
SPC00E67CIRO001,Bundle-Ether31.2131,IPR3666_MNDALAY
SPC00E67CIRO001,Bundle-Ether31.2132,IPR7441_BNKSENT
SPC00E67CIRO001,Bundle-Ether31.2134,IPR3480_BANCNET
SPC00E67CIRO001,Bundle-Ether31.2136,IPR3367_UCPBSAV
SPC00E67CIRO001,Bundle-Ether31.2137,IPR3301_GRNBANK
SPC00E67CIRO001,Bundle-Ether31.2138,IPR3530_COUNTRY
SPC00E67CIRO001,Bundle-Ether31.2141,IPR3526_MANULFE
SPC00E67CIRO001,Bundle-Ether31.2142,IPR5283_AMBER
SPC00E67CIRO001,Bundle-Ether31.2143,IPR7961_UNISAV
SPC00E67CIRO001,Bundle-Ether31.2144,IPR5345_LUZDEV
SPC00E67CIRO001,Bundle-Ether31.2145,IPR3251_PHMORRS
SPC00E67CIRO001,Bundle-Ether31.2146,IPR3389_ASIABRW
SPC00E67CIRO001,Bundle-Ether31.2147,IPR3426_BSP
SPC00E67CIRO001,Bundle-Ether31.2148,IPR3690_JFC
SPC00E67CIRO001,Bundle-Ether31.2149,IPR3885_BOC
SPC00E67CIRO001,Bundle-Ether31.2150,IPR5286_DPWH
SPC00E67CIRO001,Bundle-Ether31.2151,IPR5681_SMPI
SPC00E67CIRO001,Bundle-Ether31.2152,IPR5689_PAXYS
SPC00E67CIRO001,Bundle-Ether31.2153,IPR5718_LEISURE
SPC00E67CIRO001,Bundle-Ether31.2154,IPR6018_PLDTSIP
SPC00E67CIRO001,Bundle-Ether31.2155,IPR6040_EXTPI
SPC00E67CIRO001,Bundle-Ether31.2156,IPR6045_NBCCTC
SPC00E67CIRO001,Bundle-Ether31.2157,IPR6067_IONE
SPC00E67CIRO001,Bundle-Ether31.2158,IPR6101_UNION
SPC00E67CIRO001,Bundle-Ether31.2159,IPR7910_SANDEN
SPC00E67CIRO001,Bundle-Ether31.2160,IPR8226_SHINMAG
SPC00E67CIRO001,Bundle-Ether31.2161,IPR8232_MDSTPRK
SPC00E67CIRO001,Bundle-Ether31.2162,IPR3959_CSBI
SPC00E67CIRO001,Bundle-Ether31.2163,IPR7699_EWICPHI
SPC00E67CIRO001,Bundle-Ether31.2164,IPR7844_FETMSOL
SPC00E67CIRO001,Bundle-Ether31.2165,IPR3008_TELETEC
SPC00E67CIRO001,Bundle-Ether31.2166,IPR8288_INCYBER_CTHT_POI
SPC00E67CIRO001,Bundle-Ether31.2167,IPR3972_PHLPINC
SPC00E67CIRO001,Bundle-Ether31.2168,IPR6209_IEAEI
SPC00E67CIRO001,Bundle-Ether31.2169,IPR3770_KWASAKI
SPC00E67CIRO001,Bundle-Ether31.2170,IPR5727_IONE
SPC00E67CIRO001,Bundle-Ether31.2171,IPR3456_YUSEN
SPC00E67CIRO001,Bundle-Ether31.2172,IPR3061_SUYEN
SPC00E67CIRO001,Bundle-Ether31.2173,IPR3284_SNROQUE
SPC00E67CIRO001,Bundle-Ether31.2174,IPR7239_SOSCHLD
SPC00E67CIRO001,Bundle-Ether31.2175,IPR5263_SINAG
SPC00E67CIRO001,Bundle-Ether31.2176,IPR6199_CAGPWER
SPC00E67CIRO001,Bundle-Ether31.2177,IPR3060_BOARDWK
SPC00E67CIRO001,Bundle-Ether31.2178,IPR5264_BMMC
SPC00E67CIRO001,Bundle-Ether31.2180,IPR3542_KNTETSU
SPC00E67CIRO001,Bundle-Ether31.2182,IPR3154_BEAUTYP
SPC00E67CIRO001,Bundle-Ether31.2183,IPR7926_BISCUIT
SPC00E67CIRO001,Bundle-Ether31.2184,IPR5704_DSWD
SPC00E67CIRO001,Bundle-Ether31.2185,IPR3279_SWUPGWY
SPC00E67CIRO001,Bundle-Ether31.2186,IPR6043_ROXAS
SPC00E67CIRO001,Bundle-Ether31.2187,IPR3401_BANKBYN
SPC00E67CIRO001,Bundle-Ether31.2188,IPR3178_CEBU-P
SPC00E67CIRO001,Bundle-Ether31.2189,IPR5205_PAGASA
SPC00E67CIRO001,Bundle-Ether31.2190,IPR8136_ROYCEMC
SPC00E67CIRO001,Bundle-Ether31.2191,IPR3291_METROGA
SPC00E67CIRO001,Bundle-Ether31.2541,*** Inter-AS L3VPN for CIPR20000_TNTMGMT_H00 VRF ***
SPC00E67CIRO001,Bundle-Ether31.4003,eNodeB<>PIVOT MME_X2_S1 IPR40004_S1_CR-20201209-00278
SPC00E67CIRO001,Bundle-Ether31.4004,IPR40005_SIGTRAN
SPC00E67CIRO001,Bundle-Ether31.4005,IPR40007_MBB
SPC00E67CIRO001,Bundle-Ether31.4006,IPR40003_OAM
SPC00E67CIRO001,Bundle-Ether31.4007,IPR40006_VOIP (MGW)
SPC00E67CIRO001,Bundle-Ether31.4008,IPR40011_MBP (BBW)
SPC00E67CIRO001,Bundle-Ether31.4009,IPR30004_IT_LAN IT Connectivity (Enterprise)
SPC00E67CIRO001,Bundle-Ether31.4010,IPR30005_IT_DC IT Connectivity (Data Center)
SPC00E67CIRO001,Bundle-Ether31.4011,IPR40026_VOIP_IMS PS to IMS
SPC00E67CIRO001,Bundle-Ether31.4012,IPR40008_GPRS PS Core to Core Traffic
SPC00E67CIRO001,Bundle-Ether31.4013,IPR44072_USA-SERVICES
SPC00E67CIRO001,Bundle-Ether31.4075,IPR40002_SYNC_PRTC_FP_ASBR_RID143022
SPC00E67CIRO001,Bundle-Ether31.4081,IPR40024_SYNCNMS_PRTC_NMS_ASBR_RID143022
SPC00E67CIRO001,Bundle-Ether31.4082,IPR30001_BNG_DRA (vDRA)
SPC00E67CIRO001,Bundle-Ether31.4083,IPR30002_BNG_EAAA
SPC00E67CIRO001,Bundle-Ether31.4084,IPR30107_TELCOSYS
SPC00E67CIRO001,Bundle-Ether31.4085,IPR30076_IPTV
SPC00E67CIRO001,Bundle-Ether31.4086,IPR3941_ROBCORP
SPC00E67CIRO001,Bundle-Ether32.2542,*** Inter-AS L3VPN for CIPR20000_TNTMGMT_H00 VRF ***
SPC00E67CIBE002,Bundle-Ether30000.888,SPCHUBS003 IPR30001_BNG_DRA
SPC00E67CIBE002,Bundle-Ether30005.888,SPCHUBS008 IPR30001_BNG_DRA
SPC00E67CIBE002,Bundle-Ether60000.101,IPR30800_FTTH_NMS
SPC00E67CIBE002,Bundle-Ether60000.102,IPR30006_SECUREDNS
SPC00E67CIBE002,Bundle-Ether60000.103,IPR40003_OAM
SPC00E67CIBE002,Bundle-Ether60000.104,IPR30004_IT_LAN
SPC00E67CIBE002,Bundle-Ether60000.108,IPR30044_HUANMS
SPC00E67CIBE002,Bundle-Ether60000.301,IPR6190_IPTSNCR
SPC00E67CIBE002,Bundle-Ether60000.302,IPR3172_BDO_NET
SPC00E67CIBE002,Bundle-Ether60000.304,IPR7066_LIFELNE
SPC00E67CIBE002,Bundle-Ether60000.305,IPR3007_BDO
SPC00E67CIBE002,Bundle-Ether60000.306,IPR3012_ROSE
SPC00E67CIBE002,Bundle-Ether60000.307,IPR3068_PJLHUIL
SPC00E67CIBE002,Bundle-Ether60000.308,IPR3094_CHINA
SPC00E67CIBE002,Bundle-Ether60000.309,IPR3115_PNB
SPC00E67CIBE002,Bundle-Ether60000.310,IPR3200_PURGOLD
SPC00E67CIBE002,Bundle-Ether60000.311,IPR3232_EWBANK
SPC00E67CIBE002,Bundle-Ether60000.312,IPR3374_LBCXPRS
SPC00E67CIBE002,Bundle-Ether60000.313,IPR3450_TANAY
SPC00E67CIBE002,Bundle-Ether60000.314,IPR3926_BPI03
SPC00E67CIBE002,Bundle-Ether60000.315,IPR7032_DIAFSSI
SPC00E67CIBE002,Bundle-Ether60000.316,IPR7479_EPTARPI
SPC00E67CIBE002,Bundle-Ether60000.317,IPR7566_JRSBC
SPC00E67CIBE002,Bundle-Ether60000.318,IPR7723_RUDLINC
SPC00E67CIBE002,Bundle-Ether60000.319,IPR7900_HANDINN
SPC00E67CIBE002,Bundle-Ether60000.320,IPR3110_BOC
SPC00E67CIBE002,Bundle-Ether60000.321,IPR5426_MBTCDUO
SPC00E67CIBE002,Bundle-Ether60000.322,IPR3181_PSBANK
SPC00E67CIBE002,Bundle-Ether60000.323,IPR7259_GENEONE
SPC00E67CIBE002,Bundle-Ether60000.324,IPR3848_DHLXPRS
SPC00E67CIBE002,Bundle-Ether60000.325,IPR30012_NGNSIG
SPC00E67CIBE002,Bundle-Ether60000.326,IPR3219_ROBNSON
SPC00E67CIBE002,Bundle-Ether60000.327,IPR7695_ONEFOOD
SPC00E67CIBE002,Bundle-Ether60000.328,IPR7797_SCANGLB
SPC00E67CIBE002,Bundle-Ether60000.329,IPR3175_METBANK
SPC00E67CIBE002,Bundle-Ether60000.330,IPR3135_SECBANK
SPC00E67CIBE002,Bundle-Ether60000.331,IPR3393_VICSAL
SPC00E67CIBE002,Bundle-Ether60000.332,IPR6111_BIRMO
SPC00E67CIBE002,Bundle-Ether60000.333,IPR3547_PSMT
SPC00E67CIBE002,Bundle-Ether60000.334,IPR3381_LARES
SPC00E67CIBE002,Bundle-Ether60000.335,IPR3013_GOLDARC
SPC00E67CIBE002,Bundle-Ether60000.336,IPR3133_ARGENT
SPC00E67CIBE002,Bundle-Ether60000.337,IPR3713_MAXCARE
SPC00E67CIBE002,Bundle-Ether60000.338,IPR3182_MEDCARD
SPC00E67CIBE002,Bundle-Ether60000.339,IPR3223_SM-SVI
SPC00E67CIBE002,Bundle-Ether60000.340,IPR7290_PAMANA
SPC00E67CIBE002,Bundle-Ether60000.341,IPR3063_ABOITIZ
SPC00E67CIBE002,Bundle-Ether60000.342,IPR3837_SMFI
SPC00E67CIBE002,Bundle-Ether60000.343,IPR3191_NIPPON
SPC00E67CIBE002,Bundle-Ether60000.344,IPR3179_GOLDLCS
SPC00E67CIBE002,Bundle-Ether60000.345,IPR5448_PHLHLTH
SPC00E67CIBE002,Bundle-Ether60000.346,IPR7632_LANDTRANS
SPC00E67CIBE002,Bundle-Ether60000.347,IPR3059_PRULIFE
SPC00E67CIBE002,Bundle-Ether60000.348,IPR3619_NETNFRA
SPC00E67CIBE002,Bundle-Ether60000.349,IPR8073_CLADSWD
SPC00E67CIBE002,Bundle-Ether60000.350,IPR3023_SUNLIFE
SPC00E67CIBE002,Bundle-Ether60000.351,IPR3867_AVENTUS
SPC00E67CIBE002,Bundle-Ether60000.352,IPR3046_INSULAR
SPC00E67CIBE002,Bundle-Ether60000.353,IPR8046_CAVALCI
SPC00E67CIBE002,Bundle-Ether60000.354,IPR3220_VETERAN
SPC00E67CIBE002,Bundle-Ether60000.355,IPR3615_LNDBANK
SPC00E67CIBE002,Bundle-Ether60000.356,IPR5495_LBP
SPC00E67CIBE002,Bundle-Ether60000.357,IPR3289_PSSLOAN
SPC00E67CIBE002,Bundle-Ether60000.358,IPR3616_RCBCVPN
SPC00E67CIBE002,Bundle-Ether60000.360,IPR3124_RCBC
SPC00E67CIBE002,Bundle-Ether60000.361,IPR3157_EXECUTV
SPC00E67CIBE002,Bundle-Ether60000.362,IPR3042_NBSTORE
SPC00E67CIBE002,Bundle-Ether60000.363,IPR3067_RUSTANS
SPC00E67CIBE002,Bundle-Ether60000.364,IPR3726_ASIANTI
SPC00E67CIBE002,Bundle-Ether60000.365,IPR3366_CARDBNK
SPC00E67CIBE002,Bundle-Ether60000.366,IPR3790_ROB-SAV
SPC00E67CIBE002,Bundle-Ether60000.367,IPR3825_GUSINC
SPC00E67CIBE002,Bundle-Ether60000.368,IPR3326_AUBANK_POI_ASBR_CTCS
SPC00E67CIBE002,Bundle-Ether60000.369,IPR3446_DAV-CTH
SPC00E67CIBE002,Bundle-Ether60000.370,IPR3921_GSIS2
SPC00E67CIBE002,Bundle-Ether60000.371,IPR5392_POLYIC
SPC00E67CIBE002,Bundle-Ether60000.373,IPR7998_AVISION
SPC00E67CIBE002,Bundle-Ether60000.374,IPR3164_STRADCM
SPC00E67CIBE002,Bundle-Ether60000.375,IPR3423_ACDI
SPC00E67CIBE002,Bundle-Ether60000.376,IPR3598_AFPMBAI
SPC00E67CIBE002,Bundle-Ether60000.377,IPR6104_IXSFRL
SPC00E67CIBE002,Bundle-Ether60000.378,IPR3099_COCACOL
SPC00E67CIBE002,Bundle-Ether60000.379,IPR3187_WILCON
SPC00E67CIBE002,Bundle-Ether60000.380,IPR3796_DEPTAG
SPC00E67CIBE002,Bundle-Ether60000.381,IPR6060_LOFALC
SPC00E67CIBE002,Bundle-Ether60000.382,IPR6166_HDMF
SPC00E67CIBE002,Bundle-Ether60000.383,IPR3290_DBP
SPC00E67CIBE002,Bundle-Ether60000.386,IPR3544_BOIDATA
SPC00E67CIBE002,Bundle-Ether60000.388,IPR5604_SMBINC
SPC00E67CIBE002,Bundle-Ether60000.389,IPR6170_PEPSI
SPC00E67CIBE002,Bundle-Ether60000.390,IPR7481_BUOFTT
SPC00E67CIBE002,Bundle-Ether60000.395,IPR7528_NMEATIS
SPC00E67CIBE002,Bundle-Ether60000.396,IPR5498_MALAYAN
SPC00E67CIBE002,Bundle-Ether60000.397,IPR3827_ORIXMET
SPC00E67CIBE002,Bundle-Ether60000.398,IPR5349_CRDMIT
SPC00E67CIBE002,Bundle-Ether60000.399,IPR3499_SUMISHO
SPC00E67CIBE002,Bundle-Ether60000.400,IPR3038_MERCURY
SPC00E67CIBE002,Bundle-Ether60000.401,IPR3075_MTTRADE
SPC00E67CIBE002,Bundle-Ether60000.402,IPR3844_SUYSING
SPC00E67CIBE002,Bundle-Ether60000.403,IPR3315_MAPFRE
SPC00E67CIBE002,Bundle-Ether60000.404,IPR3852_PBCOM1
SPC00E67CIBE002,Bundle-Ether60000.405,IPR5226_KSTI
SPC00E67CIBE002,Bundle-Ether60000.406,IPR3077_BINGO
SPC00E67CIBE002,Bundle-Ether60000.407,IPR7337_MAXGINC
SPC00E67CIBE002,Bundle-Ether60000.408,IPR3195_STORE
SPC00E67CIBE002,Bundle-Ether60000.409,IPR3104_PHILBUS
SPC00E67CIBE002,Bundle-Ether60000.410,IPR5221_MEYWARE
SPC00E67CIBE002,Bundle-Ether60000.411,IPR3397_PIONEER
SPC00E67CIBE002,Bundle-Ether60000.415,IPR3456_YUSEN
SPC00E67CIBE002,Bundle-Ether60000.416,IPR3361_UCPBVPN
SPC00E67CIBE002,Bundle-Ether60000.417,IPR3373_JARDINE
SPC00E67CIBE002,Bundle-Ether60000.418,IPR3382_TOYOTA
SPC00E67CIBE002,Bundle-Ether60000.419,IPR5268_INLAND
SPC00E67CIBE002,Bundle-Ether60000.420,IPR3467_CHNTRST
SPC00E67CIBE002,Bundle-Ether60000.421,IPR3117_SGS
SPC00E67CIBE002,Bundle-Ether60000.422,IPR7062_PACIFIC
SPC00E67CIBE002,Bundle-Ether60000.423,IPR5414_ROYALD
SPC00E67CIBE002,Bundle-Ether60000.424,IPR7885_SEAGAME
SPC00E67CIBE002,Bundle-Ether60000.425,IPR3526_MANULFE
SPC00E67CIBE002,Bundle-Ether60000.426,SPCMKT_ASBR_CTCS_IPR3074_PGMC
SPC00E67CIBE002,Bundle-Ether60000.427,SPCMKT_ASBR_CTCS_IPR3025_ABENSON
SPC00E67CIBE002,Bundle-Ether60000.428,IPR30107_TELCOSYS
SPC00E67CIBE002,Bundle-Ether60000.429,IPR5375_PLDTVPN
SPC00E67CIBE002,Bundle-Ether60000.430,IPR3434_UNION
SPC00E67CIBE002,Bundle-Ether60000.431,IPR5469_FRESNS
SPC00E67CIBE002,Bundle-Ether60000.432,IPR6231_ERAWAN
SPC00E67CIBE002,Bundle-Ether60000.433,IPR3294_AIR21
SPC00E67CIBE002,Bundle-Ether60000.434,IPR5244_101RES
SPC00E67CIBE002,Bundle-Ether60000.436,IPR4515_SUNSHOP
SPC00E67CIBE002,Bundle-Ether60000.437,IPR6161_VOYAGER
SPC00E67CIBE002,Bundle-Ether60000.438,IPR3008_TELETEC
SPC00E67CIBE002,Bundle-Ether60000.439,IPR8250_HONDA_CTCS
SPC00E67CIBE002,Bundle-Ether60000.440,IPR8106_BNCMEXI
SPC00E67CIBE002,Bundle-Ether60000.443,IPR3551_GUAGUA
SPC00E67CIBE002,Bundle-Ether60000.444,IPR3566_SUPER8
SPC00E67CIBE002,Bundle-Ether60000.446,IPR7783_DICTMDS
SPC00E67CIBE002,Bundle-Ether60000.447,IPR3533_PRODBNK
SPC00E67CIBE002,Bundle-Ether60000.448,IPR3941_ROBCORP
SPC00E67CIBE002,Bundle-Ether60000.449,IPR7966_PITOAXM_POI_ASBR_CTCS
SPC00E67CIBE002,Bundle-Ether60000.450,IPR3666_MNDALAY
SPC00E67CIBE002,Bundle-Ether60000.451,IPR7441_BNKSENT
SPC00E67CIBE002,Bundle-Ether60000.453,IPR7515_NTPCORP
SPC00E67CIBE002,Bundle-Ether60000.454,IPR8007_EPLDT
SPC00E67CIBE002,Bundle-Ether60000.455,IPR3480_BANCNET
SPC00E67CIBE002,Bundle-Ether60000.456,IPR3430_PTBC
SPC00E67CIBE002,Bundle-Ether60000.457,IPR6152_PAYMAYA
SPC00E67CIBE002,Bundle-Ether60000.458,IPR3604_MAYBANK
SPC00E67CIBE002,Bundle-Ether60000.459,IPR5641_AUBC
SPC00E67CIBE002,Bundle-Ether60000.460,IPR3301_GRNBANK
SPC00E67CIBE002,Bundle-Ether60000.461,IPR3458_MALAYAN
SPC00E67CIBE002,Bundle-Ether60000.462,IPR3530_COUNTRY
